Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.96-192.168.137.1-0-0-0,192.168.137.96,0,192.168.137.1,0,0,17/10/2022 12:01:01 PM,45036002,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444089153384441,45036002.0,0.0,45036002.0,45036002.0,45036002.0,45036002.0,0.0,45036002.0,45036002.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0444089153384441,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45036002.0,0.0,45036002.0,45036002.0,BruteForce
192.168.137.253-192.33.214.57-55619-123-17,192.168.137.253,55619,192.33.214.57,123,17,17/10/2022 10:22:54 AM,105466,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,910.2459560427056,18.963457417556366,105466.0,0.0,105466.0,105466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,9.481728708778183,9.481728708778183,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.147-114.114.114.114-56821-53-17,192.168.137.147,56821,114.114.114.114,53,17,17/10/2022 10:29:03 AM,10049152,2,2,54.0,118.0,27.0,27.0,27.0,0.0,59.0,59.0,59.0,0.0,17.11587206562305,0.3980435364098383,3349717.333333333,5753049.446214272,9992761.0,20708.0,10028444.0,10028444.0,0.0,10028444.0,10028444.0,10013469.0,10013469.0,0.0,10013469.0,10013469.0,0,0,0,0,16,16,0.1990217682049191,0.1990217682049191,27.0,59.0,39.8,17.527121840165314,307.19999999999993,0,0,0,0,0,0,0,0,1.0,49.75,27.0,59.0,0,0,0,0,0,0,2,54,2,118,0,0,1,8,35683.0,0.0,35683.0,35683.0,9992761.0,0.0,9992761.0,9992761.0,BruteForce
192.168.137.36-46.22.24.205-36044-123-17,192.168.137.36,36044,46.22.24.205,123,17,17/10/2022 10:35:53 AM,107601,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,892.185016867873,18.58718785141402,107601.0,0.0,107601.0,107601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,9.29359392570701,9.29359392570701,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-3.221.182.58-23591-32100-17,192.168.137.173,23591,3.221.182.58,32100,17,17/10/2022 10:26:50 AM,75545,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,317.6914421867761,26.474286848898007,75545.0,0.0,75545.0,75545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,13.237143424449004,13.237143424449004,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-29945-32100-17,192.168.137.173,29945,47.112.162.49,32100,17,14/10/2022 01:18:46 PM,277754,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,86.4073964731381,7.200616372761508,277754.0,0.0,277754.0,277754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.600308186380754,3.600308186380754,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-29020-32100-17,192.168.137.173,29020,47.112.162.49,32100,17,17/10/2022 10:42:42 AM,270057,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,88.87012741754519,7.405843951462099,270057.0,0.0,270057.0,270057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.7029219757310496,3.7029219757310496,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.203-34.235.4.153-15087-32100-17,192.168.137.203,15087,34.235.4.153,32100,17,17/10/2022 12:01:13 PM,41714106,5,5,196.0,68.0,48.0,4.0,39.2,19.677398201998148,20.0,12.0,13.6,3.5777087639996634,6.3287943891210325,0.2397270601939785,4634900.666666667,12728337.46047786,38526289.0,95.0,41688217.0,10422054.25,18772705.651270278,38552070.0,95.0,41606161.0,10401540.25,18786473.46372775,38552178.0,464.0,0,0,0,0,40,40,0.1198635300969892,0.1198635300969892,4.0,48.0,24.363636363636363,19.221200416585468,369.4545454545454,0,0,0,0,0,0,0,0,1.0,26.8,39.2,13.6,0,0,0,144,6,134,2,98,2,34,0,0,4,8,3161928.0,0.0,3161928.0,3161928.0,38526289.0,0.0,38526289.0,38526289.0,BruteForce
192.168.137.242-8.8.4.4-46179-53-17,192.168.137.242,46179,8.8.4.4,53,17,17/10/2022 10:34:35 AM,24767,1,1,65.0,149.0,65.0,65.0,65.0,0.0,149.0,149.0,149.0,0.0,8640.52973715024,80.7526143658901,24767.0,0.0,24767.0,24767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,40.37630718294505,40.37630718294505,65.0,149.0,93.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,1.0,139.5,65.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.163-47.254.83.84-36392-9001-17,192.168.137.163,36392,47.254.83.84,9001,17,17/10/2022 10:50:43 AM,601519,2,2,32.0,32.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,106.39730415830589,6.649831509894118,200506.3333333333,209836.9832377823,442658.0,72117.0,529402.0,529402.0,0.0,529402.0,529402.0,514775.0,514775.0,0.0,514775.0,514775.0,0,0,0,0,16,16,3.324915754947059,3.324915754947059,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,20.0,16.0,16.0,0,0,0,64,4,106,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-3.221.182.58-18753-32100-17,192.168.137.173,18753,3.221.182.58,32100,17,17/10/2022 10:40:17 AM,71900,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,333.79694019471486,27.816411682892905,71900.0,0.0,71900.0,71900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,13.908205841446453,13.908205841446453,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.253-92.241.223.83-46935-123-17,192.168.137.253,46935,92.241.223.83,123,17,17/10/2022 10:21:50 AM,118910,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,807.3332772685224,16.81944327642755,118910.0,0.0,118910.0,118910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8.409721638213774,8.409721638213774,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.150-192.168.137.1-57435-53-17,192.168.137.150,57435,192.168.137.1,53,17,17/10/2022 10:24:59 AM,14960,1,1,38.0,225.0,38.0,38.0,38.0,0.0,225.0,225.0,225.0,0.0,17580.213903743315,133.6898395721925,14960.0,0.0,14960.0,14960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,66.84491978609626,66.84491978609626,38.0,225.0,100.33333333333334,107.96450033846004,11656.333333333334,0,0,0,0,0,0,0,0,1.0,150.5,38.0,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-3.221.182.58-14756-32100-17,192.168.137.173,14756,3.221.182.58,32100,17,17/10/2022 10:42:32 AM,78305,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,306.49383819679457,25.54115318306621,78305.0,0.0,78305.0,78305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,12.770576591533109,12.770576591533109,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.65-192.168.137.67-54618-22-6,192.168.137.65,54618,192.168.137.67,22,6,17/10/2022 10:29:42 AM,25600,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.125,25600.0,0.0,25600.0,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,39.0625,39.0625,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.89-192.168.137.233-51848-80-6,192.168.137.89,51848,192.168.137.233,80,6,17/10/2022 10:25:47 AM,7015560,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570161184566877,2338520.0,1533562.2326377889,4011737.0,999844.0,7015560.0,2338520.0,1533562.2326377889,4011737.0,999844.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,0.570161184566877,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,14600,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.173-53-52271-17,192.168.137.1,53,192.168.137.173,52271,17,17/10/2022 10:29:29 AM,14064,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,6114.90329920364,142.2070534698521,14064.0,0.0,14064.0,14064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,71.10352673492605,71.10352673492605,35.0,51.0,45.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.173-53-36329-17,192.168.137.1,53,192.168.137.173,36329,17,17/10/2022 10:31:24 AM,14472,1,1,52.0,36.0,52.0,52.0,52.0,0.0,36.0,36.0,36.0,0.0,6080.707573244887,138.19789939192924,14472.0,0.0,14472.0,14472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,69.09894969596462,69.09894969596462,36.0,52.0,46.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,70.0,52.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.206-192.168.137.1-47354-7-6,192.168.137.206,47354,192.168.137.1,7,6,17/10/2022 10:31:25 AM,995877,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0082801390131517,995877.0,0.0,995877.0,995877.0,995877.0,995877.0,0.0,995877.0,995877.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,2.0082801390131517,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.147-54.212.163.173-40556-8886-6,192.168.137.147,40556,54.212.163.173,8886,6,17/10/2022 12:01:02 PM,47725049,4,2,250.0,138.0,181.0,0.0,62.5,85.43418519538885,69.0,69.0,69.0,0.0,8.129902601042904,0.1257201433150964,9545009.8,21099415.479281496,47288767.0,84267.0,47725049.0,15908349.666666668,27176238.592141945,47288767.0,218061.0,47505414.0,47505414.0,0.0,47505414.0,47505414.0,1,0,0,0,80,40,0.0838134288767309,0.0419067144383654,0.0,181.0,81.28571428571428,74.78126834467369,5592.238095238095,0,0,0,4,6,0,0,0,0.0,94.83333333333331,62.5,69.0,0,0,0,0,0,0,4,250,2,138,1885,3571,1,20,218061.0,0.0,218061.0,218061.0,47288767.0,0.0,47288767.0,47288767.0,BruteForce
192.168.137.163-47.254.83.84-49662-9001-17,192.168.137.163,49662,47.254.83.84,9001,17,17/10/2022 10:29:12 AM,608358,2,2,32.0,32.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,105.20121375900376,6.575075859937734,202786.0,221251.3767911965,458128.0,67868.0,540490.0,540490.0,0.0,540490.0,540490.0,525996.0,525996.0,0.0,525996.0,525996.0,0,0,0,0,16,16,3.287537929968867,3.287537929968867,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,20.0,16.0,16.0,0,0,0,64,4,105,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-13148-32100-17,192.168.137.173,13148,47.112.162.49,32100,17,17/10/2022 10:39:46 AM,250580,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,95.77779551440656,7.98148295953388,250580.0,0.0,250580.0,250580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.99074147976694,3.99074147976694,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-18.182.200.45-10898-32100-17,192.168.137.173,10898,18.182.200.45,32100,17,17/10/2022 10:25:06 AM,170733,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,140.57036425295638,11.714197021079698,170733.0,0.0,170733.0,170733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5.857098510539849,5.857098510539849,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.174-8.43.72.97-4871-443-6,192.168.137.174,4871,8.43.72.97,443,6,14/10/2022 01:32:05 PM,45091304,2,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0443544502505405,0.088708900501081,15030434.666666668,25971860.29608457,45020153.0,24487.0,45066817.0,45066817.0,0.0,45066817.0,45066817.0,45044640.0,45044640.0,0.0,45044640.0,45044640.0,0,0,0,0,40,40,0.0443544502505405,0.0443544502505405,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,4,0,0,0,1.0,0.75,1.0,0.0,0,0,0,0,0,0,2,2,2,0,509,8030,1,20,46664.0,0.0,46664.0,46664.0,45020153.0,0.0,45020153.0,45020153.0,BruteForce
192.168.137.242-8.8.4.4-34990-53-17,192.168.137.242,34990,8.8.4.4,53,17,17/10/2022 10:38:12 AM,25935,1,1,65.0,113.0,65.0,65.0,65.0,0.0,113.0,113.0,113.0,0.0,6863.312126470021,77.1158665895508,25935.0,0.0,25935.0,25935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,38.5579332947754,38.5579332947754,65.0,113.0,81.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,121.5,65.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.65-192.168.137.67-54652-22-6,192.168.137.65,54652,192.168.137.67,22,6,17/10/2022 10:29:58 AM,75579,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.462377115336277,75579.0,0.0,75579.0,75579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13.231188557668135,13.231188557668135,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.147-114.114.114.114-42250-53-17,192.168.137.147,42250,114.114.114.114,53,17,17/10/2022 10:43:19 AM,10035952,2,2,54.0,118.0,27.0,27.0,27.0,0.0,59.0,59.0,59.0,0.0,17.13838408155001,0.3985670716639538,3345317.333333333,5739099.462320752,9972253.0,24407.0,10011545.0,10011545.0,0.0,10011545.0,10011545.0,9996660.0,9996660.0,0.0,9996660.0,9996660.0,0,0,0,0,16,16,0.1992835358319769,0.1992835358319769,27.0,59.0,39.8,17.527121840165314,307.19999999999993,0,0,0,0,0,0,0,0,1.0,49.75,27.0,59.0,0,0,0,0,0,0,2,54,2,118,0,0,1,8,39292.0,0.0,39292.0,39292.0,9972253.0,0.0,9972253.0,9972253.0,BruteForce
192.168.137.162-239.255.255.250-48574-1900-17,192.168.137.162,48574,239.255.255.250,1900,17,17/10/2022 10:49:47 AM,502337,3,0,2075.0,0.0,726.0,673.0,691.6666666666666,29.771350881902105,0.0,0.0,0.0,0.0,4130.693140262413,5.972086467849272,251168.5,1075.5094141847387,251929.0,250408.0,502337.0,251168.5,1075.5094141847387,251929.0,250408.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0,5.972086467849272,0.0,673.0,726.0,687.0,26.03843313258307,677.9999999999998,0,0,0,0,0,0,0,0,0.0,916.0,691.6666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.163-53-44271-17,192.168.137.1,53,192.168.137.163,44271,17,17/10/2022 12:01:34 PM,464,1,1,53.0,37.0,53.0,53.0,53.0,0.0,37.0,37.0,37.0,0.0,193965.5172413793,4310.344827586207,464.0,0.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2155.1724137931037,2155.1724137931037,37.0,53.0,47.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.5,53.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
51.145.143.28-192.168.137.253-443-57183-6,51.145.143.28,443,192.168.137.253,57183,6,17/10/2022 10:37:55 AM,34340,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24111822947,34340.0,0.0,34340.0,34340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,29.120559114735,29.120559114735,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,454,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-47.112.162.49-25733-32100-17,192.168.137.173,25733,47.112.162.49,32100,17,17/10/2022 10:24:04 AM,244088,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,98.32519419225854,8.193766182688211,244088.0,0.0,244088.0,244088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.096883091344106,4.096883091344106,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.36-46.22.24.205-43306-123-17,192.168.137.36,43306,46.22.24.205,123,17,17/10/2022 10:35:55 AM,123734,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,775.8578886967204,16.163706014515007,123734.0,0.0,123734.0,123734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8.081853007257504,8.081853007257504,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.186-53-48577-17,192.168.137.1,53,192.168.137.186,48577,17,17/10/2022 10:46:41 AM,5004870,2,0,232.0,0.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,46.35485037573403,0.3996107791011554,5004870.0,0.0,5004870.0,5004870.0,5004870.0,5004870.0,0.0,5004870.0,5004870.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,0.3996107791011554,0.0,116.0,116.0,116.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,174.0,116.0,0.0,0,0,0,0,0,0,2,232,0,0,0,0,1,8,0.0,0.0,0.0,0.0,5004870.0,0.0,5004870.0,5004870.0,BruteForce
192.168.137.173-3.221.182.58-21375-32100-17,192.168.137.173,21375,3.221.182.58,32100,17,17/10/2022 10:28:36 AM,75032,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,319.86352489604434,26.65529374133703,75032.0,0.0,75032.0,75032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,13.327646870668516,13.327646870668516,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.1-192.168.137.173-53-46694-17,192.168.137.1,53,192.168.137.173,46694,17,17/10/2022 10:35:56 AM,12601,1,1,51.0,35.0,51.0,51.0,51.0,0.0,35.0,35.0,35.0,0.0,6824.855170224586,158.7175620982462,12601.0,0.0,12601.0,12601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,79.3587810491231,79.3587810491231,35.0,51.0,45.66666666666666,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,68.5,51.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.253-192.33.214.57-43075-123-17,192.168.137.253,43075,192.33.214.57,123,17,17/10/2022 10:37:25 AM,107495,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,893.0647937113355,18.60551653565282,107495.0,0.0,107495.0,107495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,9.30275826782641,9.30275826782641,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
192.168.137.173-18.182.200.45-20775-32100-17,192.168.137.173,20775,18.182.200.45,32100,17,17/10/2022 10:22:56 AM,174301,1,1,4.0,20.0,4.0,4.0,4.0,0.0,20.0,20.0,20.0,0.0,137.69284169339247,11.474403474449373,174301.0,0.0,174301.0,174301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5.7372017372246855,5.7372017372246855,4.0,20.0,9.333333333333332,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,14.0,4.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BruteForce
